0,0.156016
0.1,0.166971
0.2,0.178316
0.3,0.19007
0.4,0.202249
0.5,0.21487
0.6,0.227943
0.7,0.241479
0.8,0.255483
0.9,0.269955
1,0.284891
1.1,0.30028
1.2,0.316105
1.3,0.332344
1.4,0.348964
1.5,0.365929
1.6,0.383198
1.7,0.400723
1.8,0.418454
1.9,0.436343
2,0.454338
2.1,0.472395
2.2,0.490471
2.3,0.508531
2.4,0.526544
2.5,0.544488
2.6,0.562343
2.7,0.580095
2.8,0.597731
2.9,0.615242
3,0.63262
3.1,0.649855
3.2,0.666941
3.3,0.683869
3.4,0.70063
3.5,0.717212
3.6,0.733603
3.7,0.749788
3.8,0.765748
3.9,0.781463
4,0.796908
4.1,0.812056
4.2,0.82687
4.3,0.841309
4.4,0.855318
4.5,0.868832
4.6,0.881775
4.7,0.894067
4.8,0.90563
4.9,0.916393
5,0.926305
5.1,0.935337
5.2,0.943482
5.3,0.95076
5.4,0.957208
5.5,0.962878
5.6,0.967836
5.7,0.972147
5.8,0.975882
5.9,0.979107
6,0.981887
6.1,0.984278
6.2,0.986334
6.3,0.9881
6.4,0.989618
6.5,0.990923
6.6,0.992045
6.7,0.993011
6.8,0.993844
6.9,0.994563
7,0.995183
7.1,0.995721
7.2,0.996187
7.3,0.996591
7.4,0.996942
7.5,0.997249
7.6,0.997516
7.7,0.99775
7.8,0.997954
7.9,0.998134
8,0.998291
8.1,0.99843
8.2,0.998553
8.3,0.998661
8.4,0.998757
8.5,0.998843
8.6,0.998918
8.7,0.998986
8.8,0.999046
8.9,0.9991
9,0.999148
9.1,0.999191
9.2,0.99923
9.3,0.999265
9.4,0.999297
9.5,0.999325
9.6,0.999351
9.7,0.999375
9.8,0.999396
9.9,0.999416
10,0.999434
10.1,0.99945
10.2,0.999465
10.3,0.999479
10.4,0.999491
10.5,0.999503
10.6,0.999514
10.7,0.999523
10.8,0.999533
10.9,0.999541
11,0.999549
11.1,0.999556
11.2,0.999563
11.3,0.999569
11.4,0.999575
11.5,0.999581
11.6,0.999586
11.7,0.99959
11.8,0.999595
11.9,0.999599
12,0.999603
12.1,0.999607
12.2,0.99961
12.3,0.999614
12.4,0.999617
12.5,0.99962
12.6,0.999622
12.7,0.999625
12.8,0.999627
12.9,0.99963
13,0.999632
13.1,0.999634
13.2,0.999636
13.3,0.999638
13.4,0.999639
13.5,0.999641
13.6,0.999643
13.7,0.999644
13.8,0.999645
13.9,0.999647
14,0.999648
14.1,0.999649
14.2,0.99965
14.3,0.999651
14.4,0.999652
14.5,0.999653
14.6,0.999654
14.7,0.999655
14.8,0.999656
14.9,0.999657
15,0.999658
15.1,0.999658
15.2,0.999659
15.3,0.99966
15.4,0.99966
15.5,0.999661
15.6,0.999661
15.7,0.999662
15.8,0.999662
15.9,0.999663
16,0.999663
16.1,0.999664
16.2,0.999664
16.3,0.999665
16.4,0.999665
16.5,0.999665
16.6,0.999666
16.7,0.999666
16.8,0.999666
16.9,0.999666
17,0.999667
17.1,0.999667
17.2,0.999667
17.3,0.999668
17.4,0.999668
17.5,0.999668
17.6,0.999668
17.7,0.999668
17.8,0.999669
17.9,0.999669
18,0.999669
18.1,0.999669
18.2,0.999669
18.3,0.999669
18.4,0.999669
18.5,0.99967
18.6,0.99967
18.7,0.99967
18.8,0.99967
18.9,0.99967
19,0.99967
19.1,0.99967
19.2,0.99967
19.3,0.99967
19.4,0.999671
19.5,0.999671
19.6,0.999671
19.7,0.999671
19.8,0.999671
19.9,0.999671
20,0.999671
20.1,0.999671
20.2,0.999671
20.3,0.999671
20.4,0.999671
20.5,0.999671
20.6,0.999671
20.7,0.999671
20.8,0.999671
20.9,0.999671
21,0.999671
21.1,0.999671
21.2,0.999672
21.3,0.999672
21.4,0.999672
21.5,0.999672
21.6,0.999672
21.7,0.999672
21.8,0.999672
21.9,0.999672
22,0.999672
22.1,0.999672
22.2,0.999672
22.3,0.999672
22.4,0.999672
22.5,0.999672
22.6,0.999672
22.7,0.999672
22.8,0.999672
22.9,0.999672
23,0.999672
23.1,0.999672
23.2,0.999672
23.3,0.999672
23.4,0.999672
23.5,0.999672
23.6,0.999672
23.7,0.999672
23.8,0.999672
23.9,0.999672
24,0.999672
24.1,0.999672
24.2,0.999672
24.3,0.999672
24.4,0.999672
24.5,0.999672
24.6,0.999672
24.7,0.999672
24.8,0.999672
24.9,0.999672
